flow_id,iat,packet_length,direction,tcp_flags
67,0.0,74,0,2
67,0.03239703178405762,74,1,18
67,0.0821990966796875,497,0,24
68,0.0,74,0,2
68,0.02307295799255371,74,1,18
68,0.0002849102020263672,505,0,24
69,0.0,74,0,2
69,0.02322697639465332,74,1,18
69,8.392333984375e-05,66,0,16
70,0.0,74,0,2
70,0.023116111755371094,74,1,18
70,5.3882598876953125e-05,66,0,16
71,0.0,74,0,2
71,0.023066043853759766,74,1,18
71,0.20799899101257324,506,0,24
72,0.0,74,0,2
72,0.032617807388305664,74,1,18
72,6.103515625e-05,66,0,16
73,0.0,74,0,2
73,0.03246307373046875,74,1,18
73,0.06045794486999512,496,0,24
74,0.0,74,0,2
74,0.032627105712890625,74,1,18
74,6.699562072753906e-05,66,0,16
75,0.0,74,0,2
75,0.02329397201538086,74,1,18
75,0.0005660057067871094,505,0,24
76,0.0,74,0,2
76,0.03261208534240723,74,1,18
76,0.0009260177612304688,497,0,24
77,0.0,74,0,2
77,0.0325160026550293,74,1,18
77,0.054585933685302734,497,0,24
78,0.0,74,0,2
78,0.022207021713256836,74,1,18
78,5.888938903808594e-05,66,0,16
79,0.0,74,0,2
79,0.023003816604614258,74,1,18
79,0.0006380081176757812,500,0,24
80,0.0,74,0,2
80,0.03267812728881836,74,1,18
80,6.4849853515625e-05,66,0,16
81,0.0,74,0,2
81,0.032362937927246094,74,1,18
81,0.12347602844238281,495,0,24
82,0.0,74,0,2
82,0.022967815399169922,74,1,18
82,0.00034618377685546875,487,0,24
83,0.0,74,0,2
83,0.03239703178405762,74,1,18
83,6.4849853515625e-05,66,0,16
84,0.0,74,0,2
84,0.032640933990478516,74,1,18
84,0.3356740474700928,497,0,24
85,0.0,66,0,2
85,0.05075693130493164,66,1,18
85,7.414817810058594e-05,60,0,16
86,0.0,74,0,2
86,0.023320913314819336,74,1,18
86,2.8133392333984375e-05,66,0,16
87,0.0,74,0,2
87,0.023247957229614258,74,1,18
87,5.91278076171875e-05,66,0,16
88,0.0,66,0,2
88,0.015096902847290039,66,1,18
88,2.09808349609375e-05,60,0,16
89,0.0,74,0,2
89,0.03642606735229492,74,1,18
89,2.5987625122070312e-05,66,0,16
