src_ip,dst_ip,packet_count,flow_duration,avg_packet_size
192.168.42.11,5.35.226.136,1.0986122886681098,0.004971286213708475,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004981724555255375,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005145165284218522,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004874963647866566,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004870692974485762,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004992400019137001,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004900350052072393,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004861914310814224,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004825849802794266,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00501873234278935,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.006113400881017121,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00504198012428782,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005125715102892408,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0048225280063762515,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005000465849598508,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00526114692604377,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004823951634763686,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004805918858769188,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004735445549793933,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005017308991670454,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0054710181548085985,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004779343648787873,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0047703268992263705,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004773648869050074,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004821104375962095,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004905095102865798,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004860965261476945,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004891571648747647,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004713377128908385,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004837476003362729,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004672323824509097,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0047850383960953416,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005126426701559299,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004802596996143865,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005015173961193486,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004739242218264813,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004683951810128021,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004860490736470545,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004710054958857414,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004796902348827595,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005322097120623011,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004723106277711166,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004808766160808144,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004813748919868618,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004839374145721983,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004820629832040327,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004725241931851945,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00479547868193148,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004974844751476841,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.011496721374635461,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00647541859351249,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0049307179880894855,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004915059636244576,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004809952534264983,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005077799627679143,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00502205348752152,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005037235722977882,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005549026851276604,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004949222996897686,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0050958275016192486,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004980301151460391,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0049008245581649325,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00551535819072655,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004892520669038412,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004978640511138833,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005032254077376647,4.709530201312334
