flow_id,iat,packet_length,direction,tcp_flags
130,0.0004119873046875,886,fwd,NONE
131,0,123,fwd,NONE
131,0.011338949203491211,300,bwd,NONE
132,0,123,fwd,NONE
132,0.011752128601074219,300,bwd,NONE
133,0,123,fwd,NONE
133,0.01136016845703125,300,bwd,NONE
134,0,123,fwd,NONE
134,0.011831045150756836,300,bwd,NONE
135,0,129,fwd,NONE
135,0.016986846923828125,133,bwd,NONE
136,0,131,fwd,NONE
136,0.029597043991088867,108,bwd,NONE
137,0,113,fwd,NONE
137,0.01920795440673828,117,bwd,NONE
138,0,112,fwd,NONE
138,0.024703025817871094,156,bwd,NONE
139,0,114,fwd,NONE
139,5.000149965286255,114,fwd,NONE
140,0,106,fwd,NONE
140,0.018891096115112305,134,bwd,NONE
141,0,140,fwd,PA
141,0.0007538795471191406,1818,bwd,PA
142,0,106,fwd,NONE
142,0.014177083969116211,122,bwd,NONE
143,0,120,bwd,PA
143,0.000579833984375,1798,fwd,PA
144,0,82,fwd,NONE
144,0.02074885368347168,98,bwd,NONE
145,0,82,fwd,NONE
145,0.03840804100036621,110,bwd,NONE
146,0,82,fwd,NONE
146,0.01466512680053711,145,bwd,NONE
147,0,82,fwd,NONE
147,0.01691913604736328,98,bwd,NONE
148,0,82,fwd,NONE
148,0.040448904037475586,110,bwd,NONE
149,0,82,fwd,NONE
149,1.551306962966919,145,bwd,NONE
150,0,82,fwd,NONE
150,0.04290580749511719,98,bwd,NONE
151,0,82,fwd,NONE
151,0.030670166015625,110,bwd,NONE
152,0,82,fwd,NONE
152,0.059721946716308594,145,bwd,NONE
153,0,83,fwd,NONE
153,0.03679203987121582,99,bwd,NONE
154,0,83,fwd,NONE
154,0.024426937103271484,111,bwd,NONE
155,0,83,fwd,NONE
155,0.017959117889404297,146,bwd,NONE
156,0,83,fwd,NONE
156,0.010573863983154297,99,bwd,NONE
157,0,83,fwd,NONE
157,0.0804741382598877,111,bwd,NONE
158,0,83,fwd,NONE
158,0.03014993667602539,146,bwd,NONE
159,0,83,fwd,NONE
159,0.02648305892944336,99,bwd,NONE
160,0,83,fwd,NONE
160,0.030864953994750977,111,bwd,NONE
161,0,83,fwd,NONE
161,0.04234194755554199,146,bwd,NONE
162,0,91,fwd,NONE
162,0.0247650146484375,91,bwd,NONE
163,0,93,fwd,NONE
163,0.0756220817565918,331,bwd,NONE
164,0,93,fwd,NONE
164,0.15138602256774902,197,bwd,NONE
165,0,79,fwd,NONE
165,0.051100969314575195,335,bwd,NONE
166,0,79,fwd,NONE
166,0.024302005767822266,142,bwd,NONE
167,0,79,fwd,NONE
167,0.023127079010009766,142,bwd,NONE
168,0,82,fwd,NONE
168,0.01984405517578125,145,bwd,NONE
169,0,82,fwd,NONE
169,0.032824039459228516,530,bwd,NONE
170,0,82,fwd,NONE
170,0.04833817481994629,145,bwd,NONE
171,0,82,fwd,NONE
171,0.028898000717163086,338,bwd,NONE
172,0,82,fwd,NONE
172,0.04308605194091797,530,bwd,NONE
173,0,82,fwd,NONE
173,0.04595780372619629,145,bwd,NONE
174,0,79,fwd,NONE
174,0.023992061614990234,79,bwd,NONE
175,0,82,fwd,NONE
175,0.029513835906982422,145,bwd,NONE
176,0,82,fwd,NONE
176,0.06007504463195801,82,bwd,NONE
177,0,82,fwd,NONE
177,0.029614925384521484,145,bwd,NONE
178,0,87,fwd,NONE
178,0.027237892150878906,150,bwd,NONE
179,0,87,fwd,NONE
179,5.0000550746917725,87,fwd,NONE
179,0.0338740348815918,87,bwd,NONE
179,41.33337092399597,115,fwd,NONE
179,0.0606229305267334,131,bwd,NONE
180,0,101,fwd,PA
180,0.07574105262756348,997,bwd,PA
181,0,87,fwd,NONE
181,0.030746936798095703,150,bwd,NONE
182,0,82,fwd,NONE
182,0.4836711883544922,82,bwd,NONE
183,0,96,fwd,PA
183,0.02529001235961914,608,bwd,PA
184,0,96,fwd,PA
184,0.07886409759521484,992,bwd,PA
185,0,96,fwd,PA
185,0.045996904373168945,159,bwd,PA
186,0,87,fwd,NONE
186,0.028390169143676758,87,bwd,NONE
187,0,101,fwd,PA
187,0.05563187599182129,613,bwd,PA
188,0,101,fwd,PA
188,0.06111621856689453,997,bwd,PA
189,0,101,fwd,PA
189,0.03954792022705078,164,bwd,PA
190,0,79,fwd,NONE
190,0.07223081588745117,79,bwd,NONE
191,0,93,fwd,PA
191,0.07100296020507812,1117,bwd,PA
192,0,93,fwd,PA
192,0.05563998222351074,156,bwd,PA
193,0,93,fwd,PA
193,0.0291140079498291,156,bwd,PA
194,0,82,fwd,NONE
194,0.8324840068817139,145,bwd,NONE
195,0,82,fwd,NONE
195,0.20737791061401367,82,bwd,NONE
196,0,96,fwd,PA
196,0.09859991073608398,428,bwd,PA
197,0,82,fwd,NONE
197,0.00251007080078125,145,bwd,NONE
198,0,82,fwd,NONE
198,0.06948518753051758,82,bwd,NONE
199,0,96,fwd,PA
199,1.3278629779815674,1120,bwd,PA
200,0,96,fwd,PA
200,0.1346290111541748,428,bwd,PA
201,0,96,fwd,PA
201,0.05161905288696289,159,bwd,PA
202,0,84,fwd,NONE
202,0.03376197814941406,116,bwd,NONE
203,0,84,fwd,NONE
203,0.20835018157958984,140,bwd,NONE
204,0,84,fwd,NONE
204,0.8979029655456543,147,bwd,NONE
205,0,95,fwd,NONE
205,0.04601001739501953,151,bwd,NONE
206,0,95,fwd,NONE
206,0.09476113319396973,127,bwd,NONE
207,0,95,fwd,NONE
207,0.027519941329956055,371,bwd,NONE
208,0,95,fwd,NONE
208,0.11137199401855469,141,bwd,NONE
209,0,95,fwd,NONE
209,0.1929771900177002,95,bwd,NONE
210,0,95,fwd,NONE
210,0.04038095474243164,415,bwd,NONE
211,0,95,fwd,NONE
211,0.03349113464355469,136,bwd,NONE
212,0,95,fwd,NONE
212,0.050305843353271484,123,bwd,NONE
213,0,95,fwd,NONE
213,0.16713500022888184,153,bwd,NONE
214,0,95,fwd,NONE
214,0.045754194259643555,230,bwd,NONE
215,0,138,fwd,NONE
215,0.11257386207580566,154,bwd,NONE
216,0,138,fwd,NONE
216,0.03618907928466797,166,bwd,NONE
217,0,138,fwd,NONE
217,0.03846597671508789,201,bwd,NONE
218,0,317,fwd,NONE
218,0.09477019309997559,333,bwd,NONE
219,0,317,fwd,NONE
219,0.0682530403137207,345,bwd,NONE
220,0,317,fwd,NONE
220,4.043972015380859,380,bwd,NONE
221,0,80,fwd,NONE
221,0.521047830581665,96,bwd,NONE
222,0,80,fwd,NONE
222,0.021765947341918945,108,bwd,NONE
223,0,80,fwd,NONE
223,0.044126033782958984,143,bwd,NONE
224,0,85,fwd,NONE
224,0.02599787712097168,101,bwd,NONE
225,0,85,fwd,NONE
225,0.049809932708740234,113,bwd,NONE
226,0,85,fwd,NONE
