flow_id,iat,packet_length,direction,tcp_flags
8,0.010224103927612305,250,0,24
8,0.0005979537963867188,269,1,24
8,0.01046299934387207,60,0,17
8,0.00025200843811035156,85,1,24
8,0.00016498565673828125,54,1,17
8,0.009758949279785156,60,0,4
8,2.1457672119140625e-06,60,0,4
9,0,118,0,2
9,0.0340878963470459,118,1,18
9,0.014755964279174805,106,0,16
9,0.002526998519897461,304,0,24
9,0.03414201736450195,106,1,16
9,0.0009360313415527344,1518,1,16
9,0.0008671283721923828,1518,1,16
9,0.0014009475708007812,1153,1,24
9,2.5033950805664062e-05,106,0,16
9,0.0014219284057617188,106,0,16
9,0.0019390583038330078,106,0,16
9,0.024217844009399414,199,0,24
9,0.03428006172180176,106,1,16
9,0.0005879402160644531,276,1,24
9,0.002019166946411133,106,0,16
9,0.0015339851379394531,324,0,24
9,0.03546595573425293,1043,1,24
9,0.002177000045776367,106,0,16
9,0.0276339054107666,106,0,20
10,0,118,0,2
10,0.19162797927856445,118,1,18
10,0.016175031661987305,106,0,16
10,0.0022139549255371094,297,0,24
10,0.19187688827514648,106,1,16
10,0.0018510818481445312,1518,1,16
10,0.0008449554443359375,1518,1,16
10,2.002716064453125e-05,683,1,24
10,0.00937795639038086,106,0,16
10,0.17163395881652832,232,0,24
10,0.19198203086853027,157,1,24
10,0.003153085708618164,106,0,16
10,0.001547098159790039,606,0,24
10,0.23946595191955566,106,1,16
10,0.015733957290649414,376,1,24
10,0.02939295768737793,106,0,16
10,0.007494926452636719,106,0,20
11,0,118,0,2
11,0.04906892776489258,118,1,18
11,0.003793954849243164,106,0,16
11,0.0478510856628418,311,0,24
11,0.05304598808288574,1518,1,16
11,0.0008990764617919922,1518,1,16
11,1.9073486328125e-05,1518,1,16
11,0.0012259483337402344,1518,1,16
11,1.3828277587890625e-05,685,1,24
11,0.0026311874389648438,106,0,16
11,0.015475034713745117,106,0,16
11,1.6927719116210938e-05,264,0,24
11,0.0516200065612793,157,1,24
11,0.0008409023284912109,175,1,24
11,0.0017459392547607422,106,0,16
11,0.033805131912231445,537,0,24
11,1.5020370483398438e-05,144,0,24
11,0.049835920333862305,144,1,24
11,0.017075061798095703,1518,1,16
11,0.0007779598236083984,1518,1,16
11,0.0008540153503417969,1518,1,16
11,2.09808349609375e-05,1518,1,16
11,0.0011670589447021484,1518,1,16
11,2.5987625122070312e-05,106,0,16
11,1.2874603271484375e-05,1518,1,16
11,1.1205673217773438e-05,1518,1,16
11,0.0021278858184814453,1518,1,16
11,2.7894973754882812e-05,106,0,16
11,1.2159347534179688e-05,1518,1,16
11,1.6927719116210938e-05,1518,1,16
11,1.1920928955078125e-05,1518,1,16
11,0.002299070358276367,1379,1,24
11,2.002716064453125e-05,1518,1,16
11,1.1920928955078125e-05,1518,1,16
11,1.71661376953125e-05,106,0,16
11,8.821487426757812e-06,106,0,16
11,1.0013580322265625e-05,298,1,24
11,0.0030870437622070312,106,0,16
11,0.000823974609375,106,0,16
11,0.0006940364837646484,106,0,16
11,0.0007610321044921875,106,0,16
11,0.5450119972229004,106,0,20
12,0,66,0,2
12,4.506111145019531e-05,66,1,18
12,0.028928041458129883,60,0,16
12,0.001878976821899414,356,0,24
12,4.100799560546875e-05,54,1,16
12,0.012351036071777344,2958,1,24
12,2.09808349609375e-05,2246,1,24
12,0.00019097328186035156,60,0,16
12,1.9073486328125e-05,60,0,16
12,2.5987625122070312e-05,60,0,16
12,2.6941299438476562e-05,60,0,16
12,0.02594614028930664,134,0,24
12,2.09808349609375e-05,54,1,16
12,0.0004839897155761719,564,1,24
12,0.02909684181213379,293,0,24
12,3.814697265625e-05,54,1,16
12,0.0003299713134765625,119,1,24
12,0.010076045989990234,209,1,24
12,0.0002849102020263672,60,0,16
12,0.01642608642578125,85,0,24
12,1.8835067749023438e-05,54,1,16
12,0.04246807098388672,93,0,24
12,3.1948089599609375e-05,54,1,16
12,1.9073486328125e-05,60,0,17
12,0.00015497207641601562,78,1,24
12,9.298324584960938e-05,54,1,17
12,4.410743713378906e-05,60,0,4
12,9.584426879882812e-05,60,0,4
13,0,66,0,2
13,8.296966552734375e-05,66,1,18
13,0.026566028594970703,60,0,16
13,0.009467124938964844,356,0,24
13,6.29425048828125e-05,54,1,16
13,0.025567054748535156,2958,1,24
13,5.698204040527344e-05,2246,1,24
13,0.0002460479736328125,60,0,16
13,2.384185791015625e-05,60,0,16
13,7.152557373046875e-06,60,0,16
13,3.814697265625e-06,60,0,16
13,0.02883601188659668,134,0,24
13,2.2172927856445312e-05,54,1,16
13,0.0005218982696533203,564,1,24
13,0.024718046188354492,292,0,24
13,5.4836273193359375e-05,54,1,16
13,0.0003910064697265625,119,1,24
13,0.03718304634094238,60,0,16
13,0.00133514404296875,85,0,24
13,3.981590270996094e-05,54,1,16
13,0.09109020233154297,208,1,24
13,0.0003008842468261719,60,0,16
13,0.042233943939208984,93,0,24
13,4.315376281738281e-05,54,1,16
13,0.002980947494506836,60,0,17
13,0.0001380443572998047,78,1,24
13,0.00011086463928222656,54,1,17
13,7.700920104980469e-05,60,0,4
13,5.1975250244140625e-05,60,0,4
14,0,66,0,2
14,0.010864973068237305,66,1,18
14,4.8160552978515625e-05,54,0,16
14,0.0003437995910644531,571,0,24
14,0.011047124862670898,60,1,16
14,0.003376007080078125,1494,1,16
14,0.0,1494,1,16
14,0.0,1270,1,24
14,0.0001690387725830078,54,0,16
14,0.05065298080444336,54,0,16
14,0.045022010803222656,1243,1,24
14,0.0036330223083496094,180,0,24
14,0.0001728534698486328,743,0,24
14,0.009220123291015625,60,1,16
14,0.016342878341674805,328,1,24
14,0.0181729793548584,1448,1,24
14,0.0001361370086669922,54,0,16
14,0.14402198791503906,676,0,24
14,0.010455846786499023,543,1,24
