flow_id,iat,packet_length,direction,tcp_flags
0,0,66,0,2
0,0.04644298553466797,66,1,18
0,5.793571472167969e-05,60,0,16
0,6.914138793945312e-05,356,0,24
0,0.04716205596923828,565,1,25
0,8.58306884765625e-05,60,0,16
0,2.2172927856445312e-05,60,0,17
0,0.04648089408874512,60,1,16
1,0,66,0,2
1,0.015339136123657227,66,1,18
1,8.893013000488281e-05,60,0,16
1,0.00013709068298339844,151,0,24
1,0.015100955963134766,60,1,16
1,0.0026590824127197266,233,1,24
1,2.86102294921875e-06,60,1,17
1,6.29425048828125e-05,60,0,16
1,0.0003161430358886719,60,0,17
1,0.01500391960144043,60,1,16
2,0,74,0,2
2,0.09477090835571289,74,1,18
2,5.698204040527344e-05,66,0,16
2,0.00017213821411132812,138,0,24
2,0.09384703636169434,66,1,16
2,0.0008139610290527344,712,1,24
2,4.0531158447265625e-06,71,1,24
2,4.291534423828125e-05,66,0,16
2,4.0531158447265625e-06,66,0,16
2,5.004865884780884,66,1,17
2,0.036225080490112305,66,0,16
3,0,66,0,2
3,0.023787975311279297,66,1,18
3,0.000102996826171875,60,0,16
3,5.047648191452026,60,0,17
3,0.02354884147644043,60,1,17
3,9.107589721679688e-05,60,0,16
4,0,66,0,2
4,0.02342510223388672,66,1,18
4,9.679794311523438e-05,60,0,16
4,6.699562072753906e-05,249,0,24
4,0.023164033889770508,60,1,16
4,0.0010480880737304688,1655,1,24
4,4.100799560546875e-05,60,0,16
4,0.20693302154541016,251,0,24
4,0.024013042449951172,1702,1,24
4,4.696846008300781e-05,60,0,16
4,0.005240917205810547,252,0,24
4,0.024944067001342773,1598,1,24
4,4.696846008300781e-05,60,0,16
4,6.2247350215911865,60,1,17
4,6.198883056640625e-05,60,0,16
4,2.86102294921875e-06,60,0,17
4,0.023301124572753906,60,1,16
5,0,66,0,2
5,0.023785114288330078,66,1,18
5,7.486343383789062e-05,60,0,16
5,5.7888100147247314,60,0,17
5,0.023502111434936523,60,1,17
5,3.0040740966796875e-05,60,0,16
6,0,66,0,2
6,0.023622989654541016,66,1,18
6,6.29425048828125e-05,60,0,16
6,4.38690185546875e-05,400,0,24
6,4.8160552978515625e-05,1296,0,24
6,0.023406028747558594,60,1,16
6,0.00041985511779785156,60,1,16
6,0.00040912628173828125,250,1,24
6,2.86102294921875e-06,60,1,17
6,3.814697265625e-05,60,0,16
6,2.86102294921875e-06,60,0,17
6,0.023409128189086914,60,1,16
7,0,66,0,2
7,0.023177146911621094,66,1,18
7,5.3882598876953125e-05,60,0,16
7,3.314018249511719e-05,400,0,24
7,4.982948303222656e-05,1514,0,16
7,4.9114227294921875e-05,494,0,24
7,0.022279024124145508,66,1,18
7,2.5987625122070312e-05,66,0,16
7,0.0010280609130859375,60,1,16
7,0.0002570152282714844,60,1,16
7,4.601478576660156e-05,60,1,16
7,9.5367431640625e-07,250,1,24
7,9.5367431640625e-07,60,1,17
7,5.1021575927734375e-05,60,0,16
7,2.86102294921875e-06,60,0,17
7,0.02306818962097168,60,1,16
8,0,66,0,2
8,0.02221202850341797,66,1,18
8,7.700920104980469e-05,60,0,16
8,9.298324584960938e-05,277,0,24
8,0.021957874298095703,60,1,16
8,0.0006740093231201172,320,1,24
8,0.023449182510375977,328,0,24
8,0.02266383171081543,1514,1,16
8,0.00021505355834960938,1514,1,16
8,4.792213439941406e-05,1514,1,16
8,1.621246337890625e-05,60,0,16
8,0.0001888275146484375,1514,1,16
8,2.09808349609375e-05,60,0,16
8,0.00017118453979492188,1514,1,16
8,7.891654968261719e-05,60,0,16
8,0.00011491775512695312,2974,1,16
8,0.0001361370086669922,60,0,16
8,5.4836273193359375e-05,2974,1,16
8,0.00019216537475585938,2974,1,16
8,5.0067901611328125e-06,60,0,16
8,0.0002219676971435547,1514,1,16
8,2.288818359375e-05,60,0,16
8,0.0001690387725830078,1514,1,16
8,8.20159912109375e-05,60,0,16
8,0.00011110305786132812,2974,1,16
8,0.0001399517059326172,60,0,16
8,5.1975250244140625e-05,2974,1,16
8,0.0001919269561767578,2974,1,16
8,2.002716064453125e-05,60,0,16
8,3.695487976074219e-05,60,0,16
8,0.00013399124145507812,1514,1,16
8,0.00010514259338378906,60,0,16
8,8.702278137207031e-05,2974,1,16
8,0.00013780593872070312,60,0,16
8,5.412101745605469e-05,2974,1,16
8,0.00018906593322753906,60,0,16
8,2.86102294921875e-06,2974,1,16
8,0.00021195411682128906,1514,1,16
8,3.600120544433594e-05,60,0,16
8,0.0001552104949951172,1514,1,16
8,0.0001518726348876953,60,0,16
8,4.00543212890625e-05,2974,1,16
8,0.0001499652862548828,60,0,16
8,4.291534423828125e-05,2974,1,16
8,0.00019097328186035156,1514,1,16
8,0.018648147583007812,1514,1,16
8,2.6941299438476562e-05,60,0,16
8,0.00017905235290527344,1514,1,16
8,2.5987625122070312e-05,60,0,16
8,0.0001659393310546875,249,1,24
9,0,66,0,2
9,0.02351093292236328,66,1,18
9,6.699562072753906e-05,60,0,16
9,9.202957153320312e-05,223,0,24
9,0.023607969284057617,60,1,16
9,0.05385303497314453,440,1,24
9,0.05403304100036621,60,0,16
9,0.22569894790649414,60,1,17
9,8.392333984375e-05,60,0,16
9,4.601478576660156e-05,60,0,17
9,0.02337193489074707,60,1,16
10,0,66,0,2
10,0.0152587890625,66,1,18
10,6.604194641113281e-05,60,0,16
10,5.06755518913269,60,0,17
10,0.016099929809570312,60,1,17
10,0.002106904983520508,60,0,16
11,0,66,0,2
11,0.040808916091918945,66,1,18
11,3.790855407714844e-05,60,0,16
11,8.320808410644531e-05,195,0,24
11,0.04129290580749512,60,1,16
11,0.005439043045043945,1514,1,16
11,0.0001678466796875,476,1,24
11,4.8160552978515625e-05,60,0,16
11,1.3100848197937012,60,0,20
12,0,66,0,2
12,0.01530313491821289,66,1,18
12,9.799003601074219e-05,60,0,16
12,7.700920104980469e-05,288,0,24
12,0.015094995498657227,60,1,16
12,0.02570796012878418,1514,1,16
12,0.00017404556274414062,992,1,24
12,4.792213439941406e-05,60,0,16
12,1.0470061302185059,60,0,20
13,0,66,0,2
13,0.029922962188720703,66,1,18
13,2.7179718017578125e-05,60,0,16
13,6.890296936035156e-05,302,0,24
13,0.029722929000854492,60,1,16
13,0.0007829666137695312,481,1,24
13,0.0001621246337890625,301,0,24
13,0.03069305419921875,1514,1,16
13,0.00022101402282714844,1514,1,16
13,4.792213439941406e-05,60,0,16
13,9.5367431640625e-07,1514,1,16
13,0.00019693374633789062,1514,1,16
13,0.00019407272338867188,1644,1,24
13,1.9073486328125e-06,60,0,16
13,0.0,60,0,16
13,0.00030803680419921875,302,0,24
13,0.030812978744506836,482,1,24
13,0.00014209747314453125,301,0,24
13,0.030317068099975586,1514,1,16
13,0.0002009868621826172,1514,1,16
13,4.887580871582031e-05,60,0,16
13,9.5367431640625e-07,1514,1,16
13,0.00020122528076171875,1514,1,16
13,0.00019288063049316406,1643,1,24
13,9.5367431640625e-07,60,0,16
13,9.5367431640625e-07,60,0,16
13,0.0002510547637939453,302,0,24
13,0.030195951461791992,483,1,24
13,0.00014019012451171875,301,0,24
13,0.03034687042236328,1514,1,16
13,0.00022101402282714844,1514,1,16
13,4.9114227294921875e-05,60,0,16
13,0.0,1514,1,16
13,0.0001919269561767578,1514,1,16
13,0.00019288063049316406,1642,1,24
13,1.1920928955078125e-06,60,0,16
13,9.5367431640625e-07,60,0,16
13,0.0003299713134765625,302,0,24
13,0.030148983001708984,483,1,24
13,0.00014591217041015625,301,0,24
13,0.030408143997192383,1514,1,16
13,0.00020599365234375,1514,1,16
13,4.792213439941406e-05,60,0,16
13,9.5367431640625e-07,1514,1,16
13,0.00020313262939453125,1514,1,16
13,0.0001938343048095703,1644,1,24
13,1.1920928955078125e-06,60,0,16
13,9.5367431640625e-07,60,0,16
13,0.00023484230041503906,302,0,24
13,0.030662059783935547,481,1,24
13,0.00014400482177734375,301,0,24
13,0.03075098991394043,1514,1,16
13,0.00021910667419433594,1514,1,16
13,5.1021575927734375e-05,60,0,16
13,9.5367431640625e-07,2974,1,16
13,0.0001900196075439453,60,0,16
13,1.9073486328125e-06,1638,1,24
13,0.00018906593322753906,60,0,16
13,0.0002238750457763672,302,0,24
13,0.030169010162353516,482,1,24
13,0.00013899803161621094,301,0,24
13,0.030703067779541016,1514,1,16
13,0.00021409988403320312,1514,1,16
13,4.982948303222656e-05,60,0,16
13,1.1920928955078125e-06,2974,1,16
13,0.0001888275146484375,60,0,16
13,2.1457672119140625e-06,1643,1,24
13,0.0001900196075439453,60,0,16
14,0,66,0,2
14,0.02376103401184082,66,1,18
14,8.988380432128906e-05,60,0,16
14,5.817413330078125e-05,212,0,24
14,0.0235598087310791,60,1,16
14,0.0011739730834960938,1579,1,24
14,4.100799560546875e-05,60,0,16
14,0.042826175689697266,203,0,24
14,0.0245969295501709,1490,1,24
14,5.1975250244140625e-05,60,0,16
14,0.9260871410369873,188,0,24
14,0.02446889877319336,1628,1,24
14,9.393692016601562e-05,60,0,16
15,0,66,0,2
15,0.023581981658935547,66,1,18
15,9.512901306152344e-05,60,0,16
15,4.792213439941406e-05,235,0,24
15,0.02354598045349121,60,1,16
15,0.0009210109710693359,1698,1,24
15,4.315376281738281e-05,60,0,16
16,0,66,0,2
16,0.023747920989990234,66,1,18
16,8.511543273925781e-05,60,0,16
16,7.200241088867188e-05,192,0,24
16,0.023593902587890625,60,1,16
16,0.09842109680175781,382,1,24
16,7.700920104980469e-05,60,0,16
17,0,66,0,2
17,0.023375988006591797,66,1,18
17,9.703636169433594e-05,60,0,16
17,0.00011992454528808594,281,0,24
17,0.02321600914001465,60,1,16
17,0.0009050369262695312,355,1,24
17,1.6927719116210938e-05,60,0,16
17,0.2273111343383789,60,1,17
17,2.86102294921875e-06,60,0,16
18,0,66,0,2
18,0.015166997909545898,66,1,18
18,4.00543212890625e-05,60,0,16
18,8.082389831542969e-05,242,0,24
18,0.015122175216674805,60,1,16
18,0.038995981216430664,544,1,24
18,4.291534423828125e-05,60,0,16
19,0,66,0,2
19,0.02326488494873047,66,1,18
19,0.00010609626770019531,60,0,16
19,0.00010585784912109375,281,0,24
19,0.023453950881958008,60,1,16
19,0.0006520748138427734,1514,1,16
19,0.0002319812774658203,1514,1,16
19,4.8160552978515625e-05,1021,1,24
19,6.794929504394531e-05,60,0,16
19,2.2078468799591064,282,0,24
19,0.024146080017089844,1514,1,16
19,0.00019097328186035156,1514,1,16
19,5.0067901611328125e-05,2699,1,24
19,5.984306335449219e-05,60,0,16
19,2.011608123779297,338,0,24
19,0.02406001091003418,1514,1,16
19,0.00019693374633789062,1514,1,16
19,4.9114227294921875e-05,1514,1,16
19,5.793571472167969e-05,60,0,16
19,0.0001430511474609375,1514,1,16
19,2.193450927734375e-05,60,0,16
19,0.00016999244689941406,1514,1,16
19,0.0001609325408935547,60,0,16
19,3.218650817871094e-05,2608,1,24
19,1.211812973022461,270,0,24
19,0.02407693862915039,1514,1,16
19,0.0002200603485107422,1514,1,16
19,4.792213439941406e-05,1514,1,16
19,6.794929504394531e-05,60,0,16
19,0.0001380443572998047,1514,1,16
19,2.9087066650390625e-05,60,0,16
19,0.0001628398895263672,1514,1,16
19,0.0001590251922607422,60,0,16
19,3.409385681152344e-05,2974,1,16
19,0.00013685226440429688,60,0,16
19,5.507469177246094e-05,2354,1,24
19,0.049726009368896484,60,0,16
19,1.031609058380127,326,0,24
19,0.026031017303466797,1514,1,16
19,0.00014400482177734375,455,1,24
19,0.00011682510375976562,60,0,16
20,0,66,0,2
20,0.01530003547668457,66,1,18
20,7.200241088867188e-05,60,0,16
20,4.57763671875e-05,268,0,24
20,0.015022039413452148,60,1,16
20,0.00080108642578125,754,1,24
20,0.027419090270996094,319,0,24
20,0.01935887336730957,1514,1,16
20,0.00020694732666015625,1514,1,16
20,6.413459777832031e-05,1514,1,16
20,5.1975250244140625e-05,60,0,16
20,0.00014901161193847656,1514,1,16
20,2.288818359375e-05,60,0,16
20,0.0001690387725830078,1514,1,16
20,8.20159912109375e-05,60,0,16
20,0.00011110305786132812,2974,1,16
20,0.00012087821960449219,60,0,16
20,7.009506225585938e-05,2974,1,16
20,0.00019288063049316406,2974,1,16
20,3.0994415283203125e-06,60,0,16
20,0.0002110004425048828,1514,1,16
20,2.6941299438476562e-05,60,0,16
20,0.00016498565673828125,1514,1,16
20,0.00010204315185546875,60,0,16
20,9.107589721679688e-05,2974,1,16
20,0.00013184547424316406,60,0,16
20,6.008148193359375e-05,2974,1,16
20,0.0001919269561767578,2974,1,16
20,1.2159347534179688e-05,60,0,16
20,0.00021791458129882812,1514,1,16
20,1.9073486328125e-05,60,0,16
20,0.0001728534698486328,1514,1,16
20,0.00011610984802246094,60,0,16
20,7.605552673339844e-05,2974,1,16
20,0.0001327991485595703,60,0,16
20,6.008148193359375e-05,2974,1,16
20,0.00019097328186035156,2974,1,16
20,1.4066696166992188e-05,60,0,16
20,0.00021886825561523438,1514,1,16
20,2.002716064453125e-05,60,0,16
20,0.00016999244689941406,1514,1,16
20,0.0001361370086669922,60,0,16
20,5.602836608886719e-05,2974,1,16
20,0.00014495849609375,60,0,16
20,4.696846008300781e-05,2974,1,16
20,0.01161503791809082,1514,1,16
20,7.605552673339844e-05,60,0,16
20,0.0001728534698486328,1514,1,16
20,0.00013899803161621094,60,0,16
20,5.1975250244140625e-05,1514,1,16
20,0.00017905235290527344,60,0,16
20,1.4066696166992188e-05,2974,1,16
20,0.0001480579376220703,60,0,16
20,4.38690185546875e-05,2974,1,16
20,0.0001919269561767578,2974,1,16
20,1.1205673217773438e-05,60,0,16
20,0.00021791458129882812,1514,1,16
20,0.0001308917999267578,60,0,16
20,6.008148193359375e-05,1514,1,16
20,0.00018310546875,60,0,16
20,1.0013580322265625e-05,2974,1,16
20,0.0001919269561767578,2974,1,16
20,2.384185791015625e-05,60,0,16
20,0.00017023086547851562,1514,1,16
20,0.00013589859008789062,60,0,16
20,5.507469177246094e-05,1514,1,16
20,0.00014400482177734375,60,0,16
20,4.887580871582031e-05,2974,1,16
20,0.0001919269561767578,2974,1,16
20,6.604194641113281e-05,60,0,16
20,0.00012612342834472656,2974,1,24
20,7.700920104980469e-05,60,0,16
20,0.00013399124145507812,1514,1,16
20,3.2901763916015625e-05,60,0,16
20,0.0001590251922607422,1514,1,16
20,0.00015306472778320312,60,0,16
20,4.00543212890625e-05,1350,1,16
20,9.5367431640625e-07,1514,1,16
20,0.00019097328186035156,2974,1,16
20,4.00543212890625e-05,60,0,16
20,0.00015282630920410156,2974,1,16
20,8.0108642578125e-05,60,0,16
20,0.00016689300537109375,1514,1,16
20,0.00013899803161621094,60,0,16
20,5.316734313964844e-05,1514,1,16
20,0.00014781951904296875,60,0,16
20,4.506111145019531e-05,2974,1,16
20,0.00019311904907226562,4434,1,16
20,6.890296936035156e-05,60,0,16
20,9.393692016601562e-05,60,0,16
20,2.7179718017578125e-05,1514,1,16
20,0.0002148151397705078,1514,1,16
20,0.00013017654418945312,60,0,16
20,6.198883056640625e-05,2974,1,16
20,9.799003601074219e-05,60,0,16
20,9.298324584960938e-05,1514,1,16
20,0.0001919269561767578,1514,1,16
20,0.009823083877563477,1678,1,16
20,0.00012803077697753906,60,0,16
20,0.0002548694610595703,1514,1,16
20,1.811981201171875e-05,60,0,16
20,0.00023293495178222656,1514,1,16
20,7.104873657226562e-05,1350,1,16
20,9.5367431640625e-07,1514,1,16
20,5.507469177246094e-05,60,0,16
20,0.00013780593872070312,1514,1,16
20,1.5020370483398438e-05,60,0,16
20,0.0002110004425048828,1514,1,16
20,0.00012803077697753906,60,0,16
20,5.507469177246094e-05,2974,1,16
20,0.0001049041748046875,60,0,16
20,8.606910705566406e-05,1514,1,16
20,0.00019288063049316406,4434,1,16
20,6.008148193359375e-05,60,0,16
20,0.00014209747314453125,1514,1,16
20,2.09808349609375e-05,60,0,16
20,0.00020885467529296875,1514,1,16
20,0.00013303756713867188,60,0,16
20,5.91278076171875e-05,2974,1,16
20,9.703636169433594e-05,60,0,16
20,9.489059448242188e-05,2974,1,16
20,0.0001919269561767578,2974,1,16
20,3.0040740966796875e-05,60,0,16
20,0.0001621246337890625,3138,1,16
20,1.0013580322265625e-05,60,0,16
20,4.792213439941406e-05,60,0,16
20,0.00019407272338867188,1514,1,16
20,0.0002307891845703125,1514,1,16
20,9.202957153320312e-05,2974,1,16
20,1.3113021850585938e-05,60,0,16
20,0.00017905235290527344,2974,1,16
20,6.985664367675781e-05,60,0,16
20,0.0001671314239501953,1514,1,16
20,0.00013899803161621094,60,0,16
20,5.2928924560546875e-05,1514,1,16
20,0.00014090538024902344,60,0,16
20,5.316734313964844e-05,2974,1,16
20,0.00015091896057128906,60,0,16
20,4.00543212890625e-05,2974,1,16
20,0.0001919269561767578,2974,1,16
20,9.202957153320312e-05,60,0,16
20,0.00014901161193847656,1514,1,16
20,0.000102996826171875,60,0,16
20,8.797645568847656e-05,1514,1,16
20,0.00012111663818359375,60,0,16
20,7.081031799316406e-05,2974,1,16
20,0.00019216537475585938,2974,1,16
20,4.482269287109375e-05,60,0,16
20,0.00014710426330566406,2974,1,16
20,4.9114227294921875e-05,60,0,16
20,0.00016880035400390625,1514,1,16
20,0.0001380443572998047,60,0,16
20,5.2928924560546875e-05,1514,1,16
20,0.00014209747314453125,60,0,16
20,5.1021575927734375e-05,2974,1,16
20,0.0001919269561767578,2974,1,16
20,6.413459777832031e-05,60,0,16
20,0.00012683868408203125,2974,1,16
20,6.699562072753906e-05,60,0,16
20,0.0001780986785888672,1514,1,16
20,0.00010204315185546875,60,0,16
20,8.893013000488281e-05,1514,1,16
20,0.00011110305786132812,60,0,16
20,8.082389831542969e-05,2974,1,16
20,0.00013017654418945312,60,0,16
20,6.198883056640625e-05,2974,1,16
20,0.0001819133758544922,60,0,16
20,1.0967254638671875e-05,2974,1,16
20,0.00020003318786621094,1514,1,16
20,0.00013208389282226562,60,0,16
20,5.888938903808594e-05,1514,1,16
20,0.0001800060272216797,60,0,16
20,1.1920928955078125e-05,2974,1,16
20,0.00019311904907226562,2974,1,24
20,3.0040740966796875e-05,60,0,16
20,0.0001609325408935547,2974,1,16
20,1.0013580322265625e-05,60,0,16
20,0.0002219676971435547,1514,1,16
20,0.00013208389282226562,60,0,16
20,5.984306335449219e-05,1514,1,16
20,0.0001811981201171875,60,0,16
20,1.0967254638671875e-05,2974,1,16
20,0.00019288063049316406,4434,1,16
20,3.0040740966796875e-05,60,0,16
20,0.00015401840209960938,60,0,16
20,6.9141387939453125e-06,1514,1,16
20,0.00023317337036132812,1514,1,16
20,0.00011992454528808594,60,0,16
20,7.200241088867188e-05,2974,1,16
20,9.894371032714844e-05,60,0,16
20,9.393692016601562e-05,1514,1,16
20,0.00019311904907226562,4434,1,16
20,4.410743713378906e-05,60,0,16
20,0.0001468658447265625,1945,1,24
20,1.9073486328125e-06,60,0,16
21,0,66,0,2
21,0.015262126922607422,66,1,18
21,0.00010085105895996094,60,0,16
21,0.00010013580322265625,350,0,24
21,0.015069961547851562,60,1,16
21,0.0007500648498535156,288,1,24
21,0.05762982368469238,60,0,16
21,0.9139041900634766,350,0,24
21,0.01585102081298828,759,1,24
21,0.024077892303466797,435,0,24
21,0.016104936599731445,1514,1,16
21,0.0002110004425048828,1514,1,16
21,5.91278076171875e-05,60,0,16
21,5.0067901611328125e-06,1514,1,16
21,0.0001919269561767578,1514,1,16
21,1.5020370483398438e-05,60,0,16
21,0.0001780986785888672,1514,1,16
21,6.699562072753906e-05,60,0,16
21,0.000125885009765625,2974,1,16
21,0.00012803077697753906,60,0,16
21,6.29425048828125e-05,2974,1,16
21,0.000186920166015625,60,0,16
21,5.0067901611328125e-06,2974,1,16
