src_ip,dst_ip,packet_count,flow_duration,avg_packet_size,iat_mean,total_bytes
2003:de:2016:120::a08:53,2001:500:b::1,1.0986122886681098,0.2213484611841238,6.254789888055024,0.2213484611841238,6.946975992135418
2003:de:2016:120::a08:53,2001:500:b::1,1.0986122886681098,0.2267871890102931,6.254789888055024,0.2267871890102931,6.946975992135418
2003:de:2016:120::a08:53,2600:9000:5302:ed00::1,1.0986122886681098,0.004195222540388097,5.545177444479562,0.004195222540388097,6.236369590203704
2003:de:2016:120::a08:53,2600:9000:5304:2e00::1,1.0986122886681098,0.13867445280066526,5.568344503761097,0.13867445280066526,6.259581464064923
192.168.120.22,205.251.194.252,1.0986122886681098,0.004595433332906031,5.4638318050256105,0.004595433332906031,6.154858094016418
192.168.120.22,205.251.192.186,1.0986122886681098,0.009970150086371097,5.488937726156687,0.009970150086371097,6.180016653652572
216.66.80.30,193.24.227.12,1.0986122886681098,0.002488851227471836,5.440250862436703,0.002488851227471836,6.131226489483141
216.66.80.30,193.24.227.12,1.0986122886681098,0.002613702045769535,6.239300711012564,0.002613702045769535,6.931471805599453
216.66.80.30,193.24.227.12,1.0986122886681098,0.0020977889460584336,6.239300711012564,0.0020977889460584336,6.931471805599453
216.66.80.30,193.24.227.12,1.0986122886681098,0.0021337140624174446,4.812184355372417,0.0021337140624174446,5.501258210544727
2a00:1450:400c:c00::106,2001:470:765b::a25:53,1.0986122886681098,0.0004088042912970976,6.223567839793664,0.0004088042912970976,6.915723448631314
2a00:1450:4013:c05::10e,2001:470:765b::a25:53,1.0986122886681098,0.00041190246122004264,6.223567839793664,0.00041190246122004264,6.915723448631314
2001:470:1f0b:16b0:20c:29ff:fe7c:a4cb,2001:470:765b::a25:53,1.0986122886681098,0.01127514517968663,5.358941988364472,0.01127514517968663,6.049733455231958
2001:470:1f0b:16b0:20c:29ff:fe7c:a4cb,2001:470:765b::a25:53,1.0986122886681098,0.011683608652103343,5.358941988364472,0.011683608652103343,6.049733455231958
2001:470:1f0b:16b0:20c:29ff:fe7c:a4cb,2001:470:765b::a25:53,1.0986122886681098,0.011296126306692173,5.358941988364472,0.011296126306692173,6.049733455231958
2001:470:1f0b:16b0:20c:29ff:fe7c:a4cb,2001:470:765b::a25:53,1.0986122886681098,0.011761605495273678,5.358941988364472,0.011761605495273678,6.049733455231958
2001:470:1f0b:16b0:20c:29ff:fe7c:a4cb,2606:4700:4700::1111,1.0986122886681098,0.0168441837712131,4.882801922586371,0.0168441837712131,5.572154032177765
2001:470:1f0b:16b0:20c:29ff:fe7c:a4cb,2606:4700:4700::1111,1.0986122886681098,0.029167506269132486,4.791649752930709,0.029167506269132486,5.480638923341991
